X,Y,OBJECTID,PARKINGMID,ASSETID,ASSETCODE,OWNER,INSTYR,INSTYRCONF,MAT,MATCONF,LOCGEN,ACCESSIBLE,DURATION,FDMID,PARTNER,ASSETSTAT,INSTDATE,LOCATION,MAINTBY,LEGACYID,ADDDATE,MODDATE,SDATE,SOURCE,SACC
-63.572071336025303,44.641596337364433,59288,PKM8711,PKM8711,PKM,Halifax,,,,,Right-of-Way,,120,300001858,,In Service,,,Halifax,21,,2016-10-07T13:14:02.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.571877204702517,44.64697344298478,59289,PKM8739,PKM8739,PKM,Halifax,,,,,Right-of-Way,,90,300001468,,In Service,,,Halifax,2A,,2016-10-07T12:59:01.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580344794639231,44.639662605562933,59290,PKM8807,PKM8807,PKM,Halifax,,,,,Right-of-Way,,120,700004867,,In Service,,,Halifax,7A,,2016-10-07T13:26:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580053685689926,44.639737659501797,59291,PKM8808,PKM8808,PKM,Halifax,,,,,Right-of-Way,,120,700004867,,In Service,,,Halifax,1B,,2016-10-07T13:26:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582852421991902,44.638702854373051,59292,PKM8809,PKM8809,PKM,Halifax,,,,,Right-of-Way,,120,700004776,,In Service,,,Halifax,20,,2016-10-07T13:28:23.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584401294509831,44.638614322872272,59293,PKM8810,PKM8810,PKM,Halifax,,,,,Right-of-Way,,120,700004862,,In Service,,,Halifax,37B,,2016-10-07T13:35:54.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.5851065914838,44.637288002497371,59294,PKM8812,PKM8812,PKM,Halifax,,,,,Right-of-Way,,120,700004872,,In Service,,,Halifax,7A,,2016-10-07T13:49:41.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574000492352475,44.648620147289101,59295,PKM8735,PKM8735,PKM,Halifax,,,,,Right-of-Way,,90,300001376,,In Service,,,Halifax,41B,,2016-10-06T19:50:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585028518004151,44.637122679982134,59296,PKM8811,PKM8811,PKM,Halifax,,,,,Right-of-Way,,120,700004872,,In Service,,,Halifax,1B,,2016-10-07T13:49:41.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579801584285228,44.63949803319003,59297,PKM8814,PKM8814,PKM,Halifax,,,,,Right-of-Way,,120,700004774,,In Service,,,Halifax,2,,2016-10-07T13:26:43.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579991539340263,44.639445417053196,59298,PKM8815,PKM8815,PKM,Halifax,,,,,Right-of-Way,,120,700004774,,In Service,,,Halifax,4B,,2016-10-07T13:26:43.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575676613925339,44.645879295680096,59299,PKM8817,PKM8817,PKM,Halifax,,,,,Right-of-Way,,120,300001523,,In Service,,,Halifax,14B,,2016-10-07T12:53:26.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575148645286774,44.645145503634168,59300,PKM8819,PKM8819,PKM,Halifax,,,,,Right-of-Way,,120,300001588,,In Service,,,Halifax,5B,,2016-10-07T13:17:28.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584743146594576,44.640016948071768,59301,PKM8821,PKM8821,PKM,Halifax,,,,,Right-of-Way,,120,300001955,,In Service,,,Halifax,2,,2016-10-07T13:38:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575465714649461,44.644386292219416,59302,PKM8822,PKM8822,PKM,Halifax,,,,,Right-of-Way,,120,300001634,,In Service,,,Halifax,10,,2016-10-07T13:18:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583016489397082,44.640903275534647,59303,PKM8825,PKM8825,PKM,Halifax,,,,,Right-of-Way,,120,700006008,,In Service,,,Halifax,19B,,2016-10-07T13:30:39.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575858033188538,44.646840962437537,59304,PKM8826,PKM8826,PKM,Halifax,,,,,Right-of-Way,,90,300001471,,In Service,,,Halifax,21B,,2016-10-07T12:50:00.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.576738530388994,44.647603739218248,59305,PKM8827,PKM8827,PKM,Halifax,,,,,Right-of-Way,,90,300001425,,In Service,,,Halifax,8,,2016-10-07T12:48:21.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.573513400652587,44.647691113015377,59306,PKM8319,PKM8319,PKM,Halifax,,,,,Right-of-Way,,90,300001432,,In Service,,,Halifax,27B,,2016-10-07T13:00:02.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572307689963083,44.648123119078925,59307,PKM8321,PKM8321,PKM,Halifax,,,,,Right-of-Way,,90,300001417,,In Service,,,Halifax,5,,2018-03-09T13:13:13.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.571975328579313,44.643273464974847,59308,PKM8323,PKM8323,PKM,Halifax,,,,,Right-of-Way,,90,300001720,,In Service,,,Halifax,23,,2016-10-07T13:07:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.571758599237242,44.642496222124507,59309,PKM8324,PKM8324,PKM,Halifax,,,,,Right-of-Way,,90,300001817,,In Service,,,Halifax,20B,,2016-10-07T13:08:00.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572352514997441,44.643645391272486,59310,PKM8325,PKM8325,PKM,Halifax,,,,,Right-of-Way,,90,300001720,,In Service,,,Halifax,38B,,2016-10-07T13:07:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577168992293366,44.643671603168919,59311,PKM8327,PKM8327,PKM,Halifax,,,,,Right-of-Way,,90,300001716,,In Service,,,Halifax,31,,2016-10-07T13:21:09.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578097843110612,44.643924799724978,59312,PKM8330,PKM8330,PKM,Halifax,,,,,Right-of-Way,,90,300001648,,In Service,,,Halifax,4A,,2016-10-07T13:21:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577896872913577,44.650243297918578,59313,PKM8331,PKM8331,PKM,Halifax,,,,,Right-of-Way,,90,300001349,,In Service,,,Halifax,18B,,2016-10-06T19:44:13.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575335780530146,44.648291674731794,59314,PKM8332,PKM8332,PKM,Halifax,,,,,Right-of-Way,,90,300001399,,In Service,,,Halifax,35B,,2016-10-07T12:46:15.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582266646764793,44.637052819485682,59315,PKM8337,PKM8337,PKM,Halifax,,,,,Right-of-Way,,120,300002094,,In Service,,,Halifax,14A,,2016-10-07T13:56:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582565272816396,44.636979620276726,59316,PKM8336,PKM8336,PKM,Halifax,,,,,Right-of-Way,,120,300002094,,In Service,,,Halifax,18B,,2016-10-07T13:56:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575860695795058,44.645090819929159,59317,PKM8338,PKM8338,PKM,Halifax,,,,,Right-of-Way,,120,300001634,,In Service,,,Halifax,17A,,2016-10-07T13:18:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575328632635419,44.645199665121609,59318,PKM8339,PKM8339,PKM,Halifax,,,,,Right-of-Way,,120,300001588,,In Service,,,Halifax,6,,2016-10-07T13:17:28.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567177820108931,44.666318504681257,59319,PKM8622,PKM8622,PKM,Halifax,,,,,Right-of-Way,,90,200000570,,In Service,,,Halifax,22A,,2016-10-07T14:00:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.565583741670956,44.666939969539882,59320,PKM8623,PKM8623,PKM,Halifax,,,,,Right-of-Way,,90,200000562,,In Service,,,Halifax,10A,,2016-10-07T14:03:45.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567782745621258,44.664665683781678,59321,PKM8624,PKM8624,PKM,Halifax,,,,,Right-of-Way,,90,200000597,,In Service,,,Halifax,5,,2016-10-07T14:05:34.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.565974741483195,44.665191797610788,59322,PKM8626,PKM8626,PKM,Halifax,,,,,Right-of-Way,,90,200002703,,In Service,,,Halifax,3,,2016-10-07T14:04:57.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.564765746553014,44.667159203034046,59323,PKM8627,PKM8627,PKM,Halifax,,,,,Right-of-Way,,90,200000592,,In Service,,,Halifax,14B,,2016-10-07T14:04:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.564783129852081,44.667145796049574,59324,PKM8628,PKM8628,PKM,Halifax,,,,,Right-of-Way,,90,200000592,,In Service,,,Halifax,14A,,2016-10-07T14:04:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567209243177572,44.664822204130267,59325,PKM8629,PKM8629,PKM,Halifax,,,,,Right-of-Way,,90,200002435,,In Service,,,Halifax,15,,2016-10-07T14:05:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.566219757875267,44.666272116531928,59326,PKM8630,PKM8630,PKM,Halifax,,,,,Right-of-Way,,90,200002277,,In Service,,,Halifax,6B,,2016-10-07T14:02:31.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.56752312441931,44.666199920839759,59327,PKM8631,PKM8631,PKM,Halifax,,,,,Right-of-Way,,90,200000570,,In Service,,,Halifax,1A,,2016-10-07T14:00:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.565037169821167,44.666760290733706,59328,PKM8632,PKM8632,PKM,Halifax,,,,,Right-of-Way,,90,200000593,,In Service,,,Halifax,3B,,2016-10-07T14:04:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.565171436515101,44.666696468293154,59329,PKM8633,PKM8633,PKM,Halifax,,,,,Right-of-Way,,90,200000593,,In Service,,,Halifax,6A,,2016-10-07T14:04:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.56656222081439,44.666829727649692,59330,PKM8634,PKM8634,PKM,Halifax,,,,,Right-of-Way,,90,200000571,,In Service,,,Halifax,28,,2016-10-07T14:02:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567271258373211,44.667061246046337,59331,PKM8636,PKM8636,PKM,Halifax,,,,,Right-of-Way,,120,200000566,,In Service,,,Not Applicable,19A,,2018-03-09T12:57:46.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.568809358294253,44.666185118926016,59332,PKM8638,PKM8638,PKM,Halifax,,,,,Right-of-Way,,120,200000577,,In Service,,,Halifax,6,,2018-03-09T12:29:08.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567490445505904,44.66731267429202,59333,PKM8639,PKM8639,PKM,Halifax,,,,,Right-of-Way,,120,200000568,,In Service,,,Halifax,20B,,2016-10-07T14:01:43.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572566109219174,44.64583325164044,59334,PKM8643,PKM8643,PKM,Halifax,,,,,Right-of-Way,,90,300001538,,In Service,,,Halifax,9,,2016-10-07T13:05:17.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567058026172525,44.667680275204255,59335,PKM8640,PKM8640,PKM,Halifax,,,,,Right-of-Way,,120,200000568,,In Service,,,Halifax,24B,,2016-10-07T14:01:43.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.565583581770831,44.668110822675409,59336,PKM8641,PKM8641,PKM,Halifax,,,,,Right-of-Way,,120,200000128,,In Service,,,Halifax,9,,2016-10-07T14:05:59.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567033115889707,44.666762600954499,59337,PKM8642,PKM8642,PKM,Halifax,,,,,Right-of-Way,,120,200000566,,In Service,,,Halifax,14,,2016-10-07T14:01:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.570874065906203,44.641119191111038,59338,PKM8765,PKM8765,PKM,Halifax,,,,,Right-of-Way,,120,300001887,,In Service,,,Halifax,5B,,2016-10-07T13:13:45.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574472416897095,44.640543582771755,59339,PKM8768,PKM8768,PKM,Halifax,,,,,Right-of-Way,,120,300001992,,In Service,,,Halifax,1B,,2016-10-07T13:52:15.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574462751922944,44.640526936033538,59340,PKM8769,PKM8769,PKM,Halifax,,,,,Right-of-Way,,120,300001992,,In Service,,,Halifax,1A,,2016-10-07T13:52:15.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.573259993097473,44.641283796596561,59341,PKM8771,PKM8771,PKM,Halifax,,,,,Right-of-Way,,120,300001858,,In Service,,,Halifax,33,,2016-10-07T13:14:02.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579393738366448,44.641274836082431,59342,PKM8773,PKM8773,PKM,Halifax,,,,,Right-of-Way,,120,300001864,,In Service,,,Halifax,24A,,2016-10-07T13:24:58.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580319069584434,44.641770155044192,59343,PKM8448,PKM8448,PKM,Halifax,,,,,Right-of-Way,,120,300001872,,In Service,,,Halifax,4,,2016-10-07T13:25:12.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.58233433392315,44.639602888839036,59344,PKM8450,PKM8450,PKM,Halifax,,,,,Right-of-Way,,120,700006003,,In Service,,,Halifax,3A,,2016-10-07T13:29:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585286443186831,44.639543866212286,59345,PKM8451,PKM8451,PKM,Halifax,,,,,Right-of-Way,,120,300001985,,In Service,,,Halifax,50A,,2016-10-07T13:36:35.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585102338859258,44.639594901548371,59346,PKM8452,PKM8452,PKM,Halifax,,,,,Right-of-Way,,120,300001985,,In Service,,,Halifax,46A,,2016-10-07T13:36:35.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582277433734745,44.640355328107653,59347,PKM8454,PKM8454,PKM,Halifax,,,,,Right-of-Way,,120,300001924,,In Service,,,Halifax,24,,2016-10-07T13:30:14.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.569926469943915,44.640059325262435,59348,PKM8457,PKM8457,PKM,Halifax,,,,,Right-of-Way,,120,300001938,,In Service,,,Halifax,10B,,2016-10-07T13:10:52.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.570017564503615,44.640036162554381,59349,PKM8458,PKM8458,PKM,Halifax,,,,,Right-of-Way,,120,300001938,,In Service,,,Halifax,12,,2016-10-07T13:10:52.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.571742522986924,44.642818842185413,59350,PKM8461,PKM8461,PKM,Halifax,,,,,Right-of-Way,,120,300001817,,In Service,,,Halifax,17B,,2016-10-07T13:08:00.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.573681916515064,44.649103685949861,59351,PKM8462,PKM8462,PKM,Halifax,,,,,Right-of-Way,,120,300001363,,In Service,,,Halifax,94,,2016-10-06T19:51:37.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.587578719213099,44.637274423688687,59352,PKM7697,PKM7697,PKM,Halifax,,,,,Right-of-Way,,180,300002114,,In Service,,,Halifax,3,,2016-10-07T13:49:12.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.587541415772598,44.637195319058932,59353,PKM7698,PKM7698,PKM,Halifax,,,,,Right-of-Way,,180,300002114,,In Service,,,Halifax,1,,2016-10-07T13:49:12.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.586926816302991,44.638067295376658,59354,PKM7699,PKM7699,PKM,Halifax,,,,,Right-of-Way,,180,700004767,,In Service,,,Halifax,7B,,2016-10-07T13:42:15.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.588158112808415,44.638426136095717,59355,PKM7701,PKM7701,PKM,Halifax,,,,,Right-of-Way,,180,700004769,,In Service,,,Halifax,17A,,2016-10-07T13:42:27.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.588095254094718,44.638300543886253,59356,PKM7703,PKM7703,PKM,Halifax,,,,,Right-of-Way,,180,700004769,,In Service,,,Halifax,15A,,2016-10-07T13:42:27.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.588054544242667,44.638215156650638,59357,PKM7704,PKM7704,PKM,Halifax,,,,,Right-of-Way,,180,700004769,,In Service,,,Halifax,13A,,2016-10-07T13:42:27.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.588000091963401,44.638112147072256,59358,PKM7705,PKM7705,PKM,Halifax,,,,,Right-of-Way,,180,700004769,,In Service,,,Halifax,11A,,2016-10-07T13:42:27.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.587925384471127,44.637960191422479,59359,PKM7706,PKM7706,PKM,Halifax,,,,,Right-of-Way,,180,700004769,,In Service,,,Halifax,9B,,2016-10-07T13:42:27.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.587915147270138,44.637942596639718,59360,PKM7707,PKM7707,PKM,Halifax,,,,,Right-of-Way,,180,700004769,,In Service,,,Halifax,9A,,2016-10-07T13:42:27.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.587857408953582,44.637825800155511,59361,PKM7708,PKM7708,PKM,Halifax,,,,,Right-of-Way,,180,700004769,,In Service,,,Halifax,7A,,2016-10-07T13:42:27.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584204897635892,44.642759671990156,59362,PKM7596,PKM7596,PKM,Halifax,,,,,Right-of-Way,,300,700004779,,In Service,,,Halifax,36A,,2016-10-07T13:33:44.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583448921306868,44.64172788073023,59363,PKM7598,PKM7598,PKM,Halifax,,,,,Right-of-Way,,300,700006010,,In Service,,,Halifax,25B,,2016-10-07T13:31:51.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582439125994306,44.641474985860242,59364,PKM7599,PKM7599,PKM,Halifax,,,,,Right-of-Way,,300,300001845,,In Service,,,Halifax,22B,,2016-10-07T13:31:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584289946533751,44.642907499575053,59365,PKM7600,PKM7600,PKM,Halifax,,,,,Right-of-Way,,300,700004779,,In Service,,,Halifax,38A,,2018-04-13T11:54:50.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580980866539079,44.64203550779326,59366,PKM7602,PKM7602,PKM,Halifax,,,,,Right-of-Way,,300,300001845,,In Service,,,Halifax,15B,,2016-10-07T13:31:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578038786965536,44.639069506582608,59367,PKM7604,PKM7604,PKM,Halifax,,,,,Right-of-Way,,300,300002030,,In Service,,,Halifax,5B,,2016-10-07T13:27:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578232953322626,44.639453438241468,59368,PKM7606,PKM7606,PKM,Halifax,,,,,Right-of-Way,,300,300002030,,In Service,,,Halifax,11B,,2016-10-07T13:27:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.568526423115742,44.640899955667784,59369,PKM7607,PKM7607,PKM,Halifax,,,,,Right-of-Way,,90,300001898,,In Service,,,Halifax,3B,,2016-10-07T13:10:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.568780737070981,44.640843172748191,59370,PKM7612,PKM7612,PKM,Halifax,,,,,Right-of-Way,,90,300001898,,In Service,,,Halifax,7A,,2016-10-07T13:10:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.568342777827255,44.640942424254398,59371,PKM7608,PKM7608,PKM,Halifax,,,,,Right-of-Way,,90,300001898,,In Service,,,Halifax,1A,,2016-10-07T13:10:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574709525419706,44.640629905531007,59372,PKM7611,PKM7611,PKM,Halifax,,,,,Right-of-Way,,90,300001992,,In Service,,,Halifax,20B,,2016-10-07T13:52:15.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.569515195155709,44.641261445483423,59373,PKM7613,PKM7613,PKM,Halifax,,,,,Right-of-Way,,90,300001899,,In Service,,,Halifax,11,,2016-10-07T13:09:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.57078709730861,44.640590716332213,59374,PKM7614,PKM7614,PKM,Halifax,,,,,Right-of-Way,,90,300001939,,In Service,,,Halifax,12A,,2016-10-07T13:10:30.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.576679096053169,44.642721331747353,59375,PKM8646,PKM8646,PKM,Halifax,,,,,Right-of-Way,,90,300001811,,In Service,,,Halifax,17A,,2016-10-07T13:22:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.588553450585167,44.636895949953335,59376,PKM8989,PKM8989,PKM,Halifax,,,,,Right-of-Way,,180,300002129,,In Service,,,Halifax,5,,2016-10-07T13:50:08.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580307461554327,44.643143433504463,59377,PKM8744,PKM8744,PKM,Halifax,,,,,Right-of-Way,,120,300001777,,In Service,,,Halifax,34,,2016-10-07T13:34:51.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579210458692302,44.640928738919882,59378,PKM8745,PKM8745,PKM,Halifax,,,,,Right-of-Way,,120,700004781,,In Service,,,Halifax,22B,,2016-10-07T13:24:31.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580407605742195,44.643347635416241,59379,PKM8746,PKM8746,PKM,Halifax,,,,,Right-of-Way,,120,300001777,,In Service,,,Halifax,42,,2016-10-07T13:34:51.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.57942183138033,44.641331761114188,59380,PKM8747,PKM8747,PKM,Halifax,,,,,Right-of-Way,,120,300001864,,In Service,,,Halifax,26A,,2016-10-07T13:24:57.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578105266788135,44.649553591659753,59381,PKM8749,PKM8749,PKM,Halifax,,,,,Right-of-Way,,120,300001367,,In Service,,,Halifax,31A,,2016-10-06T19:43:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584805998121752,44.640141139953762,59382,PKM8750,PKM8750,PKM,Halifax,,,,,Right-of-Way,,120,300001955,,In Service,,,Halifax,4A,,2016-10-07T13:38:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.58488856766941,44.640308564441234,59383,PKM8751,PKM8751,PKM,Halifax,,,,,Right-of-Way,,120,300001955,,In Service,,,Halifax,8A,,2016-10-07T13:38:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584916823278348,44.640361478931304,59384,PKM8752,PKM8752,PKM,Halifax,,,,,Right-of-Way,,120,300001955,,In Service,,,Halifax,10A,,2016-10-07T13:38:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584794395481545,44.640451376886368,59385,PKM8753,PKM8753,PKM,Halifax,,,,,Right-of-Way,,120,300001955,,In Service,,,Halifax,7A,,2016-10-07T13:38:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582959821872322,44.640796622320089,59386,PKM8754,PKM8754,PKM,Halifax,,,,,Right-of-Way,,120,700006008,,In Service,,,Halifax,17B,,2016-10-07T13:30:39.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582951649898185,44.640778846871818,59387,PKM8755,PKM8755,PKM,Halifax,,,,,Right-of-Way,,120,700006008,,In Service,,,Halifax,17A,,2016-10-07T13:30:39.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582853737125475,44.640592664543249,59388,PKM8756,PKM8756,PKM,Halifax,,,,,Right-of-Way,,120,700006008,,In Service,,,Halifax,13A,,2016-10-07T13:30:39.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580292334823262,44.641706941063539,59389,PKM8757,PKM8757,PKM,Halifax,,,,,Right-of-Way,,120,300001872,,In Service,,,Halifax,2B,,2016-10-07T13:25:12.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.58275694275531,44.640002891153429,59390,PKM8758,PKM8758,PKM,Halifax,,,,,Right-of-Way,,120,700006001,,In Service,,,Halifax,8B,,2016-10-07T13:29:31.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.581804337786977,44.64048112871582,59391,PKM8763,PKM8763,PKM,Halifax,,,,,Right-of-Way,,120,300001924,,In Service,,,Halifax,20B,,2016-10-07T13:30:14.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584154810270604,44.639852147236546,59392,PKM8761,PKM8761,PKM,Halifax,,,,,Right-of-Way,,120,300001954,,In Service,,,Halifax,42A,,2016-10-07T13:37:19.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.568772709725607,44.639899120923381,59393,PKM8764,PKM8764,PKM,Halifax,,,,,Right-of-Way,,120,300001994,,In Service,,,Halifax,3A,,2016-10-07T13:11:46.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574371750788032,44.644652824344988,59394,PKM8503,PKM8503,PKM,Halifax,,,,,Right-of-Way,,120,300001647,,In Service,,,Halifax,14,,2016-10-07T13:15:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.57752042221567,44.649493380883619,59395,PKM8498,PKM8498,PKM,Halifax,,,,,Right-of-Way,,90,300001349,,In Service,,,Halifax,4B,,2016-10-06T19:44:13.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575709222770165,44.64593924241742,59396,PKM8502,PKM8502,PKM,Halifax,,,,,Right-of-Way,,120,300001523,,In Service,,,Halifax,16A,,2016-10-07T12:53:26.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575770566025959,44.644903943922039,59397,PKM8505,PKM8505,PKM,Halifax,,,,,Right-of-Way,,120,300001634,,In Service,,,Halifax,13,,2016-10-07T13:18:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.576151993390539,44.645285787298192,59398,PKM8506,PKM8506,PKM,Halifax,,,,,Right-of-Way,,120,300001634,,In Service,,,Halifax,44,,2016-10-07T13:18:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575738904903766,44.644647697866048,59399,PKM8507,PKM8507,PKM,Halifax,,,,,Right-of-Way,,120,300001634,,In Service,,,Halifax,22,,2016-10-07T13:18:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577508965102545,44.647906084947941,59400,PKM8508,PKM8508,PKM,Halifax,,,,,Right-of-Way,,120,700004728,,In Service,,,Halifax,58B,,2016-10-07T13:55:37.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.570926860793769,44.641900835785748,59401,PKM8510,PKM8510,PKM,Halifax,,,,,Right-of-Way,,120,300001816,,In Service,,,Halifax,15B,,2016-10-07T13:08:23.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
